bn,name,acronyms,created_at,is_latest,alternatives
873218663RR0001,National Capital Able Sail Association,NCASA| NSCASA,2025-10-31 13:28:02,1,
873307557RR0001,North York Historical Society,NYHS,2025-10-31 13:32:56,1,
882390958RR0001,Canadian Airborne Forces Association - Association Des Forces Aéroportées Du Canada,CAFA,2025-10-31 13:55:07,1,
882739329RR0001,Timmins High & Vocational School Alumni Association,THVSALUMNI,2025-10-31 13:55:07,1,
882849029RR0001,New Life Christian Fellowship Of Thunder Bay,NEWLIFETBAY,2025-10-31 13:28:02,1,
883020018RR0001,Waves Of Hope Inc.,WAVESOFHOPE,2025-10-31 13:55:07,1,
883358525RR0001,Northern Peninsula Family Resource Centre Inc.,NORPENFRC,2025-10-31 13:32:56,1,
883407207RR0001,Peninsula Lake Association,PENLAKE,2025-10-31 13:32:56,1,
883530511RR0001,Plateau Perspectives,PP,2025-10-31 13:32:56,1,
873847966RR0001,Burke Mountain Naturalists (B.M.N.) Society,BMN,2025-10-31 13:38:23,1,
873941645RR0001,Search And Rescue Saskatchewan Association Of Volunteers Inc,SARSAV,2025-10-31 13:55:07,1,
874010119RR0001,Hub Cycling,BIKEHUB,2025-10-31 13:55:07,1,
874081227RR0001,Tsawwassen Order Of Old Bastards,TOOB,2025-10-31 13:55:07,1,
874219710RR0001,Zonta Club Of Oakville Trust Fund,ZONTAOAKVILLE,2025-10-31 13:55:07,1,
884324781RR0001,The Royal Scottish Country Dance Society - Vancouver Branch,RSCDS,2025-10-31 13:55:07,1,RSCDS Vancouver
884384728RR0001,Unitarian Universalist Congregation Of Durham Region,UUCD,2025-10-31 13:55:07,1,
884628918RR0001,Toronto Automobile Dealers Foundation,TADA| MVRO,2025-10-31 13:55:07,1,Motor Vehicle Retailers of Ontario
874282148RR0001,Schizophrenia Society Of Newfoundland And Labrador Inc.,SSNL,2025-10-31 13:32:56,1,
874505217RR0001,The Friends Of Knox Mountain Park,FKMP,2025-10-31 13:55:07,1,
874716392RR0001,Centre Communautaire Multi-Ethnique De Montreal-Nord,CENTREMULTIETHNIC| MTLN,2025-10-31 13:38:23,1,
874837602RR0001,Canadian Central American Relief Effort Inc.,CCAMRE,2025-10-31 13:38:23,1,
884913518RR0001,"Ambassador Ministries In Covenant / Ambassadeur, Ministeres Dans L'alliance De Dieu",AMICOV,2025-10-31 13:38:23,1,
875009425RR0001,Manitoulin Community Church,MANITOULINCC,2025-10-31 13:35:06,1,
875034225RR0001,The Chinese Canadian Military Museum Society,CCMMS,2025-10-31 13:55:07,1,
875224214RR0001,The Olinda Children's Association,AMO,2025-10-31 13:55:07,1,ASSOCIAO AMO
885650358RR0001,Canadians Helping Kids In Vietnam Incorporated,CHKV,2025-10-31 13:38:23,1,
875364713RR0001,Arrowsmith Agricultural Association,AAA,2025-10-31 13:38:23,1,
886056191RR0001,The Stepping Stone Association,STEPPINGSTONENS,2025-10-31 13:55:07,1,
886149053RR0001,Association Des Personnes Avec Une Déficience De L'audition Inc.,APDA,2025-10-31 13:38:23,1,
886213602RR0001,Lakeland Fetal Alcohol Spectrum Disorder Society,LCFSAD,2025-10-31 13:28:02,1,
875808511RR0001,The Vancouver Inter-Cultural Orchestra Society,VICO,2025-10-31 13:55:07,1,
875856130RR0001,Association Québécoise Pour La Santé Mentale Des Nourrisons,AQSMN,2025-10-31 13:38:23,1,
876511023RR0001,Marsha & Tamara Ottey Youth Solutions,MTOYS,2025-10-31 13:28:02,1,
876629304RR0001,S.A.G.A. Southern Alberta Greyhound Association,SAGAA,2025-10-31 13:32:56,1,
876763103RR0001,Mainland South Heritage Society,NSMSHS,2025-10-31 13:28:02,1,
876872128RR0001,The Canadian Aviation Heritage Centre - Centre Canadien Du Partimoine Aéronautique,CAHC| CCPA,2025-10-31 13:55:07,1,Montreal Aviation Museum
876952110RR0001,Nanaimo Men's Resource Centre,THEMENSCENTRE,2025-10-31 13:28:02,1,
877108563RR0001,Association De Parents De Personnes Handicapées De Brome-Missisquoi,APPHBM,2025-10-31 13:38:23,1,
877272690RR0001,Alberta Lake Management Society,ALMS,2025-10-31 13:38:23,1,
877479329RR0001,Alberta Music Education Foundation,AMEF,2025-10-31 13:38:23,1,
877842542RR0001,Penticton Free Presbyterian Church,FPC,2025-10-31 13:32:56,1,Penticton FPC
878066729RR0001,Promoting Animal Welfare Society (P A W S ) Of Georgina,PAWS| PAWSOFGEORGINA,2025-10-31 13:32:56,1,
886557594RR0001,Association Des Benevoles Du Chsld Vigi L'orchidee Blanche,ASSBENEV| OB,2025-10-31 13:38:23,1,
886574599RR0001,Medicine Hat And District Food Bank (1992) Association,MHFOODBANK,2025-10-31 13:28:02,1,Root Cellar Food & Wellness Hub| Root Cellar
878453190RR0001,Michif Historical And Cultural Preservation Society,MICHIFMETISMUSEUM,2025-10-31 13:28:02,1,
878554427RR0001,University Bible Fellowship Canada,UBF,2025-10-31 13:55:07,1,UBF Canada
878886662RR0001,New Haven Learning Centre For Children,NEWHAVENCENTRE,2025-10-31 13:28:02,1,
886635796RR0001,Abbotsford Community Music School (Society),CVAM,2025-10-31 13:38:23,1,Abbotsford Community Music School
886745215RR0001,"St. Andrew's United Church, Burnstown",BURNSTOWNUNITED,2025-10-31 13:32:56,1,
886852748RR0001,Brain Injury Services Of Northern Ontario,BISNO,2025-10-31 13:38:23,1,
879082824RR0001,Société D'art Vocal De Montréal,SAVM,2025-10-31 13:32:56,1,
879150712RR0001,The Musicians In Ordinary,MUSICIANSINORDINARY,2025-10-31 13:55:07,1,
879205516RR0001,The Canadian Association For Williams Syndrome,CAWS,2025-10-31 13:39:10,1,
879321420RR0002,Caregivers Nova Scotia Association,CNS,2025-10-31 13:55:07,1,
879506616RR0001,Upper Ottawa Valley Genealogical Group Inc.,UOVGG,2025-10-31 13:55:07,1,
886884089RR0001,The Canadian Foundation For Women's Health,CFWH,2025-10-31 13:55:07,1,
886971191RR0001,Canadian College Of Neuropsychopharmacology,CCNP,2025-10-31 13:38:23,1,
887039832RR0001,Wasaga Beach Community Presbyterian Church,WASAGAPRESBYTERIAN,2025-10-31 13:55:07,1,
887092658RR0001,Atelier Du Conte En Musique Et En Images Inc.,ACMI| ACMIMUSIQUE,2025-10-31 13:38:23,1,
887166833RR0001,Nanaimo Community Gardens Society,NCGS,2025-10-31 13:32:56,1,
887238533RR0001,Ensemble Vocal Diapason Inc.,ENSEMBLEDIAPASON,2025-10-31 13:55:07,1,
880027016RR0001,Omamiwinini Pimadjwowin,THEALGONGUINWAY,2025-10-31 13:32:56,1,
880159157RR0001,Brampton Vietnamese Alliance Church Of The Christian And Missionary Alliance In Canada,HTBRAMPTON,2025-10-31 13:55:07,1,
880781562RR0001,Canadian Herpetological Society - Société D'herpétologie Du Canada,CARCNET,2025-10-31 13:38:23,1,
881122816RR0001,Central Assiniboine Watershed District,ASSINIBOINEHILLSCD,2025-10-31 13:38:23,1,
887280485RR0001,Red Deer Action Group Society,RDACTIONGROUP,2025-10-31 13:32:56,1,
887312437RR0001,Berean Baptist Church Inc.,WBBC,2025-10-31 13:38:23,1,
887385433RR0001,"Winnipeg ""Pops"" Orchestra Inc.",WPO,2025-10-31 13:55:07,1,
887400992RR0001,New Brunswick Federation Of Music Festivals Inc-Federation Festivals Musique Du N B Inc,NBFMF,2025-10-31 13:28:02,1,
881600118RR0001,Portage La Prairie Family Resource Centre Inc.,TSFRC,2025-10-31 13:55:07,1,
881858617RR0001,Open Valley Cowboy Church,VERNONCOWBOYCHURCH,2025-10-31 13:32:56,1,
882007917RR0001,The Church Of The Ottawans,CHURCHINOTTAWA,2025-10-31 13:39:10,1,
887564060RR0001,Nelson District Rod & Gun Conservation Society,NRGCBC,2025-10-31 13:32:56,1,
882585573RR0001,Catholic Health Corporation Of Ontario,CHSO| CHCO,2025-10-31 13:38:23,1,Catholic Health Sponsors of Ontario
882853575RR0001,Canadian Federation Of University Women/Northumberland Scholarship Trust,CFUW,2025-10-31 13:38:23,1,CFUW-Northumberland
887657153RR0001,London Health Sciences Centre,LHSC,2025-10-31 13:28:02,1,
887684553RR0001,"Bishopric Of Public, Ecumenical And Social Services (Bless Canada)",BLESS,2025-10-31 13:38:23,1,BLESS Canada
887696136RR0001,La Corporation Du Petit Et Du Grand Lac Des Cèdres Inc.,APLC,2025-10-31 13:57:57,1,Association pour la protection des lacs des Cèdres| aplcedres
883189276RR0001,"The Canadian Mental Health Association, Alberta North East Region, 1994",CMHA,2025-10-31 13:55:07,1,The Canadian Mental Health Association - Wood Buffalo Region| CMHA Wood Buffalo Region| CMHA Wood Buffalo
883300626RR0001,The Animal Cancer Therapy Subsidization Society (Actss),ACTSSALBERTA,2025-10-31 13:35:06,1,
887773430RR0001,Scouts Francophones De La Colombie-Britannique,SCOUTSFRANCO,2025-10-31 13:32:56,1,Francophone Scouts of British Columbia
887851269RR0001,Bowen Island Seniors Keeping Young Society,SKY,2025-10-31 13:38:23,1,
887900827RR0001,Quintessential Vocal Ensemble Corporation,QVE,2025-10-31 13:32:56,1,
887929644RR0001,Organ Donation And Transplant Research Foundation Of British Columbia,TRF| TRFBC,2025-10-31 13:38:23,1,
887978963RR0001,Alberta Sports Hall Of Fame And Museum Society,ASHFM,2025-10-31 13:38:23,1,
888000049RR0003,"Seicho-No-Ie Canada, Western Division",SNI,2025-10-31 13:55:07,1,
883559114RR0001,Carrefour Des Ressources En Interculturel,CRIC,2025-10-31 13:38:23,1,
883675902RR0001,"Organisme De Bassins Versants De Kamouraska, L'islet Et Rivière-Du-Loup",OBAKIR,2025-10-31 13:55:07,1,
884418427RR0001,Wesley United Church,WESLEYCHURCH,2025-10-31 13:55:07,1,
884840125RR0001,The Golf Management Institute Of Canada,GMIC,2025-10-31 13:55:07,1,
888078938RR0001,New Orchestra Workshop Society,NOW,2025-10-31 13:32:56,1,
884911843RR0001,South Fraser Community Band Society,SFCB,2025-10-31 13:32:56,1,
885157222RR0001,Skills Canada Nova Scotia Association,SKILLSNS,2025-10-31 13:32:56,1,
885193029RR0001,Ottawa Valley Search And Rescue Dog Association,OVSARDA,2025-10-31 13:32:56,1,
888226636RR0001,Saturna Island Fire Protection Society,SIFPS,2025-10-31 13:32:56,1,
888243391RR0001,The Toronto-Calcutta Foundation,TCF,2025-10-31 13:55:07,1,
888282753RR0001,Centre D'archives De La Région De Thetford,SAHRA,2025-10-31 13:32:56,1,
885839696RR0001,"St. John's Newfoundland Chapter Of The Society For The Preservation And Encouragement Of Barber Shop Quartet Singing In America, Corp.",ANCHORMENCHORUS,2025-10-31 13:55:07,1,Anchormen Barbershop Chorus| Anchormen
888354842RR0001,Arthur Erickson Foundation,AEFOUNDATION| AE,2025-10-31 13:39:10,1,
888390531RR0001,Indigenous Diabetes Health Circle,IDHC,2025-10-31 13:55:07,1,
886048990RR0001,Muslim Community Association Of Pei Inc.,MUSLIMPEI,2025-10-31 13:32:56,1,
886137652RR0001,Shamrock School Parent Advisory Council,PAC,2025-10-31 13:32:56,1,
886164193RR0001,Save Ontario Shipwrecks,SOS,2025-10-31 13:32:56,1,
886216811RR0001,The Society For The Advancement Of Young Scientists,SAYS,2025-10-31 13:55:07,1,
888455847RR0001,Angelman Syndrome Foundation Canada,CASS,2025-10-31 13:38:23,1,
888510443RR0001,Nicola Valley Health Care Endowment Foundation Society,NVHCEF,2025-10-31 13:32:56,1,
886260231RR0001,Edmonton Korean Baptist Church (Ekbc),NEWWAYEDMONTON,2025-10-31 13:32:56,1,
888514247RR0001,St Mary's Cathedral,STMARYSCATHEDRALWPG,2025-10-31 13:32:56,1,
886383397RR0001,Association Of Toronto Chinese Evangelical Church Musicians,ATCECM,2025-10-31 13:38:23,1,
888568391RR0001,Calgary Korean Presbyterian Church,KPC,2025-10-31 13:38:23,1,Calgary KPC
888581261RR0001,Canadian Otolaryngology - Head And Neck Surgery Fund/Fonds Canadien D'otolaryngologie Et De Chirurgie Cervico-Faciale,COHNS,2025-10-31 13:38:23,1,COHNS Fund
888597705RR0001,Bnei Baruch (Toronto) Inc.,KABBALAHTORONTO,2025-10-31 13:38:23,1,
886474477RR0002,Église Du Mouvement Missionnaire Mondial Inc - Calgary / World-Wide Missionary Movement Church Inc. - Calgary,MMM,2025-10-31 13:55:07,1,
888650264RR0001,Boys & Girls Clubs Of Greater Halifax,BGC| BGCGH,2025-10-31 13:38:23,1,BGC Greater Halifax
886515121RR0001,Newfoundland And Labrador Down Syndrome Society Incorpoarted,NLDSS,2025-10-31 13:32:56,1,
886615681RR0001,The Ontario Guild Of English Handbell Ringers,OGEHR,2025-10-31 13:55:07,1,
886743996RR0001,The Maple Ridge Pitt-Meadows Christmas Hamper Society,MRPM,2025-10-31 13:55:07,1,MRPM Christmas Hamper
888749942RR0001,North Galiano Community Association,NGCA,2025-10-31 13:32:56,1,
888770146RR0001,Ontario Association For Families Of Children With Communication Disorders,OAFCCD,2025-10-31 13:32:56,1,
888811197RR0001,Rotary Club Of Amherstburg Foundation Fund,AMHERSTBURGROTARY,2025-10-31 13:32:56,1,
886809896RR0001,Students Against Drinking And Driving-Saskatchewan Incorpora,SADD| SADDSASK,2025-10-31 13:35:06,1,SADD Saskatchewan
887115111RR0001,Canadian Association For Participatory Development,CAPD,2025-10-31 13:38:23,1,
888875499RR0001,Association De Parents Pour La Santé Mentale De Saint-Laurent-Bordeaux-Cartierville,APSM,2025-10-31 13:38:23,1,
887254035RR0001,St John Council For Alberta,SJA,2025-10-31 13:32:56,1,
887272359RR0001,Maison De La Famille Valoise Inc,MDF,2025-10-31 13:28:02,1,
887371391RR0001,"The Islamic Association Of Saskatchewan, Regina Incorporated",IAOSREGINA,2025-10-31 13:55:07,1,
887379063RR0001,Alternatives To Violence Project Canada,AVP| AVPCANADA,2025-10-31 13:38:23,1,AVP-C
888981172RR0001,Canadian Friends Historical Association,CFHA,2025-10-31 13:38:23,1,
889003240RR0001,University Hospital Foundation,UHF,2025-10-31 13:55:07,1,
889024394RR0001,Canadian Institute In Greece/L'institut Canadien En Grèce,CIG| ICG,2025-10-31 13:38:23,1,CIG-ICG
889056271RR0001,Canadian Association For The Club Of Rome-Association Canadienne Pour Le Club De Rome,CACOR| CANADIENCOR,2025-10-31 13:38:23,1,
887424992RR0001,Strathroy Middlesex Museum,STRATHROYMUSEUM,2025-10-31 13:35:06,1,
887468916RR0001,"The Air Cadet League Of Canada, British Columbia Provincial Committee",BCPC,2025-10-31 13:39:10,1,BC Committee
887554665RR0001,Mount Pleasant Parent Advisory Association,PAA,2025-10-31 13:32:56,1,
889084034RR0001,Early Childhood Family Resource Centre Of Westmorland-Albert Inc. / Centre De Ressources Familiales À La Petite Enfance De Westmorland Et Albert Inc.,GMFRC,2025-10-31 13:55:07,1,
887586196RR0001,St Joseph's Ukrainian Catholic Parish,STJOSEPHUKRWINNIPEG,2025-10-31 13:32:56,1,St  Joseph's Ukrainian Catholic Church
887696060RR0001,The Zoroastrian Association Of Alberta,ZAA,2025-10-31 13:55:07,1,
889173241RR0001,Richview Community Care Services Corporation,RCCSC,2025-10-31 13:32:56,1,
887765238RR0001,St Paul's Church,STPAULSTRINITY,2025-10-31 13:32:56,1,St  Paul's Anglican Church
889237848RR0001,"Religious Society Of Friends (Quakers), Kitchener Monthly Meeting,",KAMM,2025-10-31 13:32:56,1,
889312195RR0001,The Manitoba P.E.O. Foundation,PEO,2025-10-31 13:55:07,1,PEO-MB-NRO
889340394RR0001,Pentecostal Sub-Arctic Leadership Training College,SALT| SALTCOLLEGE,2025-10-31 13:32:56,1,
887936557RR0001,La Société Québécoise D'hypertension Artérielle Inc.,SQHA,2025-10-31 13:55:07,1,
888039351RR0001,Strait Regional Centre For Education,SRSB,2025-10-31 13:35:06,1,Strait Regional Centre for Education
888080447RR0001,The Armenian Apostolic Church Of British Columbia,STGREGORYCHURCH,2025-10-31 13:39:10,1,
888094398RR0001,St Paul's Presbyterian Church,STPAULSBURLINGTON,2025-10-31 13:32:56,1,
889493391RR0001,Campbell-Stone United Church (Christian Church/Disciples Of Christ & United Church Of Can,CSUC,2025-10-31 13:38:23,1,
888135837RR0001,Maison Des Familles De Mékinac,MFAMILLES,2025-10-31 13:28:02,1,
888159811RR0001,Urban Missionaries' Association Of Canada,UMAC,2025-10-31 13:55:07,1,
888178258RR0001,Amazing Grace Christian Fellowship,AGCFCA,2025-10-31 13:38:23,1,
888208790RR0002,Parish Of St. James' Church,PARISHOFSEAFORTH,2025-10-31 13:32:56,1,
889558367RR0001,Santé Mentale Québec / Haut-Richelieu,SMQHR,2025-10-31 13:38:23,1,Santé Mentale Québec – Haut-Richelieu
889585469RR0001,Oakridge Church Of Christ,CHURCHOFCHRISTOAKRIDGE,2025-10-31 13:32:56,1,
889596458RR0001,Port Moody Pacific Grace Mb Church,PMPGMBC,2025-10-31 13:32:56,1,
889630448RR0001,Medicine Hat Family Young Men's Christian Association,YMCA,2025-10-31 13:28:02,1,YMCA of Southeastern Alberta
889673828RR0001,Service D'intervention D'urgence Centre Du Quebec,SIUCQ,2025-10-31 13:32:56,1,
889691176RR0001,Association Des Personnes Avec Difficultes Visuelles De Manicouagan,APDVM,2025-10-31 13:38:23,1,
889709291RR0001,New Hope Wesleyan,NHWCHURCH| NHW,2025-10-31 13:32:56,1,New Hope Wesleyan Church
888318797RR0001,British Columbia Field Ornithologists,BCFO,2025-10-31 13:38:23,1,
889802971RR0001,Canadian Breast Cancer Network/Réseau Canadien Du Cancer Du Sein,CBCN,2025-10-31 13:38:23,1,
888431442RR0001,Twin Rivers Health Care Foundation Inc,TRHF,2025-10-31 13:55:07,1,
889820221RR0001,New Beginnings Ministries,NBMNS,2025-10-31 13:32:56,1,
889867289RR0001,Richmond Peace Chinese Mennonite Church,RPCMC,2025-10-31 13:32:56,1,
889887667RR0001,The Korean Society Of Metropolitan Windsor,WINDSORKOREAN,2025-10-31 13:55:07,1,
888523008RR0001,W.R.N. Wildlife Rehabilitators' Network Association Of B.C.,WRNBC,2025-10-31 13:55:07,1,
889917043RR0001,Vernon Search & Rescue Group Society,VERNONSAR,2025-10-31 13:55:07,1,
889948774RR0001,The Marathon Sick Children's Fund,MARATHONSICKKIDS,2025-10-31 13:55:07,1,
889968269RR0001,Canadian Digestive Health Foundation / Fondation Canadienne Pour La Promotion De La Sante Digestive,CDHF,2025-10-31 13:38:23,1,
888650660RR0001,West Kootenay/Boundary A I D S Network Outreach Support Society,ANKORS,2025-10-31 13:55:07,1,
889980629RR0001,Marmot Recovery Foundation,MARMOTS,2025-10-31 13:28:02,1,
890003866RR0001,The Edwards Family Charitable Foundation,EFCF,2025-10-31 13:55:07,1,
890027592RR0001,Vancouver Cursillo Movement Society,DECOLORES,2025-10-31 13:55:07,1,Vancouver Movement Society
890058795RR0001,Panoply Theatre Collective,MOTUSO,2025-10-31 13:32:56,1,
888715711RR0001,The Edmonton Regional Parent/Guardian Partnership Society,PLANEDMONTON,2025-10-31 13:39:10,1,
888753795RR0001,Learning Centre For Georgina,LCGEORGINA,2025-10-31 13:28:02,1,
890104060RR0001,Nanaimo Brain Injury Society,NBIS,2025-10-31 13:32:56,1,
890120199RR0001,"Presbyterian Women's Missionary Society, Western Division Annie Purves Evening Auxiliary St Paul's Presbyterian Church",STPAULSPORTHOPE,2025-10-31 13:32:56,1,
890134190RR0001,The Charitable Foundation Of The Canadian Polish Congress,CFCPC,2025-10-31 13:55:07,1,
890144975RR0001,"Agape Restoration Outreach Centre, Inc",JESUSISTHEANSWER,2025-10-31 13:38:23,1,
888789393RR0001,Ywca Canada,YWCA,2025-10-31 13:55:07,1,YWCA Canada
890166044RR0001,Edmonton Impact Gospel Ministries,COGOP| COGOPEDMONTON,2025-10-31 13:55:07,1,The Church of God of Prophecy in Edmonton
890188998RR0001,British Columbia Foundation For Non Animal Research,BCFNAR,2025-10-31 13:38:23,1,
888932662RR0001,North Island Festival Of Performing Arts,NIFPA,2025-10-31 13:32:56,1,
888938461RR0001,Calgary Lodge Menorah Charitable Foundation,BNAIBRITHCALGARY,2025-10-31 13:38:23,1,
888970241RR0001,Zoroastrian Society Of Ontario,ZSO,2025-10-31 13:55:07,1,
888982196RR0001,Society Of Freethinkers (Sofree),SOFREE,2025-10-31 13:32:56,1,
890234784RR0001,Arden Pastoral Charge,ARDENPASTORALCHARGE,2025-10-31 13:38:23,1,
890253263RR0001,The Elliot Lake Palliative Care Program,ELPC,2025-10-31 13:39:10,1,
890265531RR0001,The Evangelical Free Church Of Canada-Canadian Pacific District,CPD| EFCC,2025-10-31 13:39:10,1,Canadian Pacific District of the Evangelical Free Church of Canada| CPD-EFCC
890282445RR0001,Musee De Paleontologie Et De L'evolution,MPE,2025-10-31 13:28:02,1,
889007597RR0001,The Princess Margaret Cancer Foundation,THEPMCF,2025-10-31 13:55:07,1,Princess Margaret Cancer Foundation
890290752RR0001,Maison De La Famille De La Vallée Du Richelieu,MFVR,2025-10-31 13:28:02,1,
889071882RR0001,Manitoba Prostate Cancer Support Group,MANPROS,2025-10-31 13:28:02,1,
889084364RR0001,"The Serenity Free Will Baptist Church And Ministries Of Fredericton, New Brunswick, Canada",SERENITYFWB,2025-10-31 13:32:56,1,
889102281RR0001,Hornby Island Housing Society,HIELDERBOOK| HIELDER,2025-10-31 13:55:07,1,
889113445RR0001,Registered Nurses' Foundation Of Ontario,RNFOO,2025-10-31 13:32:56,1,
889158861RR0001,Vishwa Hindu Parishad Of Ontario (Canada),VHP,2025-10-31 13:55:07,1,
890401045RR0001,Young Womens Christian Association Of Metro Toronto Employee Charity Trust,YWCA,2025-10-31 13:55:07,1,YWCA Toronto
890416217RR0001,The Society For Third World Dental Care (Dentistry For All),DFA,2025-10-31 13:55:07,1,Dentistry For All
889236907RR0001,Eastern Ontarion Regional Laboratory Association Inc/Association De Laboratoires Regionaux De L'est De L'ontario Inc.,EORLA,2025-10-31 13:55:07,1,
890493562RR0001,Windsor Cancer Centre Foundation,WINDSORCANCERFOUNDATION,2025-10-31 13:55:07,1,Windsor Cancer Centre Foundation
890535347RR0001,Canadian Centre For World Mission,CCWM,2025-10-31 13:38:23,1,
889272449RR0001,Canadian Association Of Paediatric Surgeons-Association Canadienne De Chirurgie Infantile,CAPS,2025-10-31 13:38:23,1,
889324190RR0001,Bernadette Child Care Centre Incorporated /Garderie Bernadette Incorporee,GBCCC,2025-10-31 13:38:23,1,Garderie Bernadette Child Care Centre
890551070RR0001,Service D'amenagement Populaire De Montreal,SAP,2025-10-31 13:32:56,1,
890558893RR0001,Association D'entraide D'arthrite De L'ouest De L'ile De Montreal Inc.,AWISH,2025-10-31 13:38:23,1,AWISH Montreal
890580145RR0001,The Saint Vincent's Nursing Home Foundation,SVNH,2025-10-31 13:55:07,1,Saint Vincent's Nursing Home Foundation
890625171RR0001,St.Mary's Syriac Orthodox Church Of Canada,STMARYSCANADA,2025-10-31 13:32:56,1,
890641541RR0001,The Summer Institute Of Church Music,SICM,2025-10-31 13:55:07,1,
889432431RR0001,Asian Community Aids Services,ACAS,2025-10-31 13:38:23,1,
889485074RR0001,Carrefour Jeunesse-Emploi De La Mrc De Montmagny,CJE,2025-10-31 13:38:23,1,CJE MONTMAGNY
889508909RR0001,Pomeranian And Small Breed Rescue,PSBRESCUE,2025-10-31 13:32:56,1,
890717077RR0001,Abbotsford Youth Commission,ABBYYOUTH,2025-10-31 13:38:23,1,
890729544RR0001,New Brunswick Community Land Trust Inc./Societe Des Terres Confiees À La Communaute Du Nouveau-Brunswick Inc.,NBCLT,2025-10-31 13:32:56,1,
890745789RR0001,British Columbia Aviation Council,BCAC,2025-10-31 13:38:23,1,BC Aviation Council
889512679RR0001,West Elgin Dramatics Society,WEDS,2025-10-31 13:55:07,1,
889595773RR0001,Prince George Korean Church Association,CPKCH,2025-10-31 13:32:56,1,
890808744RR0001,Toronto Ukrainian Foundation / Fondation Ukrainienne De Toronto,TUF,2025-10-31 13:55:07,1,Toronto Ukrainian Foundation
889645776RR0001,Miramichi Branch Of Canadian Mental Health Association,CMHA,2025-10-31 13:28:02,1,
889667044RR0001,Lincoln Road Chapel,LRC,2025-10-31 13:28:02,1,
889687455RR0001,Regroupement Pour L'integration Sociale De Charlevoix,LERISC,2025-10-31 13:32:56,1,
889691747RR0001,Association De La Fibromyalgie Region Ile-De-Montreal,AFIM,2025-10-31 13:38:23,1,
889736997RR0001,The Fergus-Elora Rotary Foundation,FERF,2025-10-31 13:55:07,1,
889803227RR0001,Bluewater District School Board,BWDSB,2025-10-31 13:38:23,1,
890866965RR0001,Canadian Society For The Study Of Names,CSSN,2025-10-31 13:38:23,1,
890885973RR0001,Saskatchewan Association For The Rehabilitation Of The Brain Injurered,SARBI,2025-10-31 13:32:56,1,East Central SARBI
889840997RR0001,Nanaimo Search And Rescue Society,NSAR| NANAIMOSAR,2025-10-31 13:28:02,1,
889874970RR0001,Tead Therapeutic Riding Centre,TEAD,2025-10-31 13:35:06,1,Tead Therapeutic Riding Centre
890940448RR0001,Amis Canadiens Du Centre Medical Sheba / Canadian Friends Of Sheba Medical Center,SHEBACANADA,2025-10-31 13:38:23,1,
889951463RR0001,Association Du Quebec Pour Enfants Avec Problemes Auditifs (A Q E P A ) Abitibi-Temiscamingue (08) Inc,AQEPA,2025-10-31 13:38:23,1,
891015190RR0001,Autism Society Alberta,AUTISMSALBERTA,2025-10-31 13:38:23,1,
891041683RR0001,Canadian Institute For Jewish Research / Institut Canadien De Recherches Sur Le Judaisme,CIJR,2025-10-31 13:38:23,1,
890072994RR0001,The Isle Madame Historical Society,IMHS,2025-10-31 13:55:07,1,
890107469RR0001,The Synod Of The Diocese Of Athabasca,DIOATH,2025-10-31 13:55:07,1,Anglican Diocese of Athabasca
891098592RR0001,Diversecities Community Service Association,CCCSA,2025-10-31 13:38:23,1,
890147796RR0001,Ontario Association Of Crime Stoppers,ONTARIOCRIMESTOPPERS,2025-10-31 13:32:56,1,
890195407RR0001,North Central Alberta Amateur Radio Club,NCAARC,2025-10-31 13:32:56,1,
891131740RR0001,Sandy Beach Ki Mamow Atoskanow Foundation,TREEOFCREATION,2025-10-31 13:32:56,1,
890257868RR0001,The Smoky Lake County Rural Crime Watch Association,SLRCWA,2025-10-31 13:55:07,1,
890269731RR0001,Ymca Of Greater Saint John Endowment Fund Inc.,YMCA,2025-10-31 13:55:07,1,YMCA of Greater Saint John Endowment Fund Inc| YMCA of Southwestern New Brunswick Endowment Fund Inc
891242141RR0001,Association Du Quebec Pour Enfants Avec Problemes Auditifs (A Q E P A ) Saguenay (02 Ouest) Inc,AQEPA,2025-10-31 13:38:23,1,AQEPA SAGUENAY
890293897RR0001,The Royal Life Saving Society Canada - New Brunswick Branch Inc,LIFESAVINGNB,2025-10-31 13:55:07,1,
890335045RR0001,La Societe D'operette Lakeshore Inc/Lakeshore Light Opera Inc,LLO,2025-10-31 13:38:23,1,
891323149RR0001,The Elizabeth Bishop Society Of Nova Scotia,EBSNS,2025-10-31 13:39:10,1,
890430093RR0001,The Hamilton Philharmonic Orchestra (2000) Inc.,HPO,2025-10-31 13:55:07,1,
891340796RR0001,Grand River Employment & Training Inc.,GREAT| GREATSN,2025-10-31 13:55:07,1,
891351645RR0001,Association Jeannoise Pour L'intégration Sociale Inc.,AJIS,2025-10-31 13:38:23,1,
890432271RR0001,The Canadian Orthodox Diocese Of Vancouver,ORTHODOXCANADA,2025-10-31 13:55:07,1,
890441926RR0001,The Word On The Street Fellowship,WORDMINISTRIESNW,2025-10-31 13:55:07,1,
891414195RR0001,Anorexie Et Boulimie Québec,ANEB,2025-10-31 13:55:07,1,ANEB Québec
891419442RR0001,The Royal Canadian Regiment Trust Fund,RCR,2025-10-31 13:55:07,1,THE RCR TRUST
891430944RR0001,Victoria Remembrance Day Committee Poppy Fund,VICTORIAPOPPYFUND,2025-10-31 13:55:07,1,
